,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
219905,141930.0,2.01436236308924,-0.117428988042062,-1.01010899494599,0.324591005891938,-0.157584561694671,-0.950013808241227,0.0619380686386958,-0.176402495911745,0.321513213242941,0.251357675256487,0.98915959511749,0.996605324022364,-0.340578714703797,0.537788660853889,-0.634081990629484,0.0781500281661263,-0.487614897425316,-0.367627577012454,0.402850681080643,-0.23763597971768,-0.235475264138514,-0.593830544150511,0.343736713385176,0.069106496953386,-0.350870992167739,0.173806503510755,-0.0762418763062604,-0.069978637508729,-0.38440714781351554,0
49081,43902.0,-0.294683364546833,0.272286915980888,1.73309359936217,-0.76007031026009,-0.955891065015697,-0.803632940152088,0.125967757661693,-0.0711315243709837,1.3230557729112,-1.22855843820332,-0.394613313998607,0.600429739363489,-0.127156299520857,-0.295513396096251,0.842612946301164,-1.24491656920204,0.412124810836449,0.273042344463708,1.32235665988861,-0.0386498039949447,0.227089624754956,0.970240532989526,-0.149320424626726,0.761122546619079,0.0525450315206374,-0.510393767726882,0.0363636575742348,0.051392807993782,-0.2880466846856308,0
79508,58052.0,1.20709875759075,-0.3001115202089,-0.311003049729314,0.164989426471494,1.54326472348786,4.05865022675963,-1.14080495923655,1.09085348453284,0.761327738229007,-0.141319101135942,-0.565553982033055,0.302142763139756,-0.0249322679977842,-0.216030046653649,0.36733108173688,0.404881112359228,-0.74709712583239,0.38399848884688,0.160885861274738,-0.0096467593880133,-0.115422147944545,-0.279334781249564,-0.0405026611028565,1.00106257899499,0.573693256375126,-0.393610629845826,0.0746482703195791,0.0315668177327135,-0.3442201535667809,0
125584,77724.0,1.28329826119189,-0.860045089365785,1.05165566013863,-0.669490658702591,-1.69719639511768,-0.549163192977543,-1.19852879244564,0.147021849856041,-0.456296786415567,0.811020442093866,1.31764947516191,-0.640983326593594,-1.23837777633986,0.049371818279235,0.558628522338049,1.68550765139082,-0.0382576697490396,-0.245371341871366,0.439972419210593,0.0380621635735661,0.440349571729026,1.08045464300247,-0.087148834710843,0.553116391330303,0.315223588893316,-0.0767974718056471,0.0213651398011494,0.017720848286757,-0.26026908097003076,0
168188,119104.0,0.468098905077862,-2.90544902031878,-1.6782670042341,0.81120809894643,-1.13100008359365,-0.172564636690287,0.685011604597554,-0.22865150653595,0.616366345486945,-0.148796516952724,0.530568449549938,0.769704572651444,-0.161205692289063,0.465604001654035,-0.219682701584114,0.563956768001858,-0.729838038507529,0.415589064268478,0.0761973106777815,1.42339497170539,0.492252334835799,-0.282075716824943,-0.518948198999842,-0.264674694249965,-0.580479686898392,0.454823245408362,-0.212775207701171,0.0692195857280262,3.1670632668264864,0
139574,83223.0,-1.28767112176872,1.32623037872966,1.5006717403935,2.17902813603083,-0.641252337736611,0.476110380073131,-0.612573664600644,1.1457512815774,-0.78604194479459,-0.279918912960197,-1.24789909429316,0.106374517421187,-0.175638970588137,0.228943330892875,-0.425416271829836,0.310566391888233,0.282473176057799,-0.327011215132407,-1.09245421183592,-0.360869002349433,0.274519569661384,0.600339375328335,-0.116025794263438,0.0958517142688782,0.0451924952102216,0.129224185579288,-0.311463560682649,-0.120014751130564,-0.35490724434448395,0
142900,85004.0,-0.483359838284234,1.07428286971877,1.69082065217946,-0.0129901148881529,0.0379191698314989,-0.583995064170373,0.717559173519432,-0.0090208243430067,-0.58019200451802,-0.390254427150711,0.291062937777252,0.694606059011269,0.993229478420525,-0.0162927950248143,0.962322897321824,-0.237221339564131,-0.0557363716307163,-1.03392969238541,-0.475470139140738,0.128441788750008,-0.164989650736619,-0.335281406522088,0.0433907537958223,0.408992911951116,-0.273948736134949,0.0770939306322673,0.287833311759643,0.123357175076095,-0.36060408199044963,0
214354,139638.0,1.85131622211808,-1.52904392334552,-1.06401389847849,-0.844761911268679,-1.01413944510647,-0.376891879849505,-0.734532861787154,-0.0112444490945579,-0.110012901551409,0.883498664693601,0.383201394611147,-0.581196464588052,-1.1519044345723,0.138050288219103,-0.452287254817662,1.31576408217535,-0.0365426516983334,-0.665844804149086,0.900081306975152,0.213387779943055,0.328032237000382,0.571210382689261,-0.0168488674064599,-0.466935532151015,-0.210602063770444,-0.162607487957467,-0.0451154879924942,-0.0426881469488923,0.36240852219366015,0
193651,130228.0,1.56948900469917,-0.758731998743194,-1.96749462653665,0.302238079275431,0.273290744775111,-0.581507354616799,0.660462327100685,-0.277868949812883,0.287256845914262,-0.0771743058301195,1.06089427107304,1.2301001407627,0.131053477185903,0.782464711308928,-0.223110727451659,-0.435235654510824,-0.532774946377621,0.150216088055245,0.185794930507217,0.273451078277177,0.308537267257082,0.48053956105094,-0.166852684507447,0.735241339319053,0.263827839116582,-0.595455272218696,-0.0574939513427615,-0.0198324105987323,0.693531690173898,0
93745,64567.0,-4.9758381187628,4.25835758287954,-1.39941363043994,-2.63048002705908,-0.779724838814952,-0.658656266607006,0.10999092077288,0.520637923430492,4.11072730126635,5.50990325902934,-1.46374738974354,-0.677532116985464,-0.587295168435757,-1.29576569305334,0.999396927173801,0.715158160430539,-1.26603948442501,-0.118528688548812,-0.833273425963117,2.53280911128398,-0.815066849477465,-1.00388353218564,0.108919487795136,-1.0842137357906,0.944646012024829,0.877829826364135,1.95687362185613,1.0359233417935,-0.3716444650252668,0
2851,2422.0,-0.322630479649134,0.746582406198657,0.906871872298499,-2.15741549211461,0.472974634698608,-1.20401637345967,1.20766887259605,-0.448405409066933,0.768740233338201,-1.16820555203529,-0.675287829648806,0.40767105841409,0.524534892094428,-0.0802828531351561,0.848275745829182,-0.466364748452927,-0.788900090885941,0.12470976274202,0.0820928015336752,0.0881451446079587,0.0351926662853345,0.516488317733944,-0.365486620517497,-0.0910872891103713,0.161797893173184,-0.810721304525845,0.242489664273066,-0.0173318223475772,-0.3839213709599836,0
121994,76397.0,1.12999778949087,-0.240034268440598,0.680147809019734,0.16164227333843,-0.889727653564234,-0.839969015963416,-0.209585270544398,-0.183864830772445,0.319370470843835,-0.201384201957457,-0.163814182740105,0.581701451010494,0.98723868356386,-0.110796262893414,1.23442822340704,0.485513763643117,-0.48344810937262,-0.20721647186615,-0.224620444241363,0.135749563856111,0.129261871927816,0.291444364824705,-0.088684130704077,0.50185227794984,0.236448319108463,1.06019414472406,-0.0684997300597383,0.024402084743782,-0.05712603312939401,0
77189,56932.0,-1.07819431092253,0.218232508901675,1.82994952006083,0.75877586632994,-0.150586767326647,0.617330668186658,1.72260106360443,-0.0915786010666812,-0.728328835421926,-0.531352370956646,1.3319432948053,0.892899928834149,-0.0721427418782758,-0.0551869783187197,-0.934687384749404,-0.768426678714571,0.0156418521072011,-0.326532522296323,0.0427042261660647,0.53698190517842,0.111847396246135,0.214776867518997,0.185137574217569,0.221229897647068,0.599670070027897,-0.346820452105655,-0.171132877121767,-0.148638543509085,0.6945915669452405,0
281182,169988.0,-0.034856795261919,0.55662829180016,-1.76819698151472,-1.35542990414224,3.46447268420966,3.1919245047305,0.783160809688228,0.313117556174359,0.309946311268784,-0.105748676043298,0.430403343944448,-0.48172485213874,-0.339639594069941,-1.11586708859485,1.20990596509366,-0.216214610200023,0.128179874186822,0.511382863709175,-0.297564628893471,0.153396306468005,0.165508099794617,0.931100387429509,-0.186350885040112,0.637067480767033,-0.35387340701096,-0.196281377421677,-0.159975417625684,-0.258502407019177,-0.24609322915332546,0
18742,29732.0,-1.28755041320335,1.56094851831628,0.815637822479392,-0.65819351882737,0.842067108092516,1.00975953714338,0.056436684752963,-1.32076228812014,-0.47614107055017,0.197924609373049,0.500510489124755,1.02221084886468,1.30734162191167,0.0479802248635243,0.350771785134446,0.411957510106176,-0.801243788427826,0.0152428703140354,0.429736579551071,-0.0106663088825312,1.2775605753669,-1.02955179169844,0.0164999600280873,-1.35634457942597,-0.0312542436414488,0.179530861608888,0.50861016293236,0.239312790946479,-0.35177177556259587,0
197194,131889.0,0.175129211740465,1.05886616470451,-1.67037153701908,-0.462524413245291,1.12786451838527,-0.0100370720125016,0.63124122094314,0.33606006462671,-0.553834063789534,-1.07284186382677,0.290872494588506,0.812053265445552,1.32124128479555,-0.735664237242593,-0.0450809180394322,0.732604460358528,-0.0687960139119985,1.51390730408701,0.422732723744886,0.0015966372207455,0.335117681050442,0.881684543279374,-0.11905319107015,-0.403199757256545,-0.080119926015167,-0.1419510739189,-0.0843902893416203,-0.0529587726996378,-0.16086147212453658,0
237460,149250.0,-0.128218433384864,0.954227785630696,-0.0065810717282711,0.515096391460056,1.31807279096353,-1.27653482846027,1.51255533402992,-0.583304527335281,-0.499237537116691,0.162510742075183,-0.995212718116556,-0.826757967832253,-1.27027967011047,0.694312807207663,0.25852476043318,-0.620563781813307,-0.407642932049344,-0.204075436551999,-0.0817125678037062,-0.221308048043326,0.127265853320273,0.527950811082372,-0.217924645902074,-0.0495066810101248,-0.504539497712064,-0.686801104031127,-0.0688727724022403,-0.0139591589649663,-0.3839213709599836,0
22031,31994.0,1.06745848290988,-0.0158991637247564,-0.67730114359891,0.121358899436453,0.986877316278721,0.97229877339272,0.283606237293126,0.154908856751656,-0.389029649304114,-0.202734969193142,0.306538537357647,0.667277757946989,0.805890269716302,0.338100800450402,1.12138659844223,-0.244037281420165,-0.018328242600542,-1.32788555304367,-0.337886410273888,0.249492226105393,-0.292981289579637,-1.22329024259865,0.269229546468122,3.6587458934094,0.246763205188858,-0.0138309005835423,-0.0838833677788191,0.059618893339409,0.09721852169735068,0
239091,149950.0,-1.49263347904476,1.49012014741723,-2.41470775988571,-1.70183275244979,2.80801599964708,3.25965679878431,-0.115115881084734,0.279515737814872,0.620626886964724,0.419645588834594,0.167457052746761,0.001867639717291,-0.394909267234695,-0.916867332519474,0.216809299099078,0.200713230100765,0.427255829441524,-0.42334337438003,-0.470123497618015,0.031694286702471,0.302414528954092,-1.19747372633367,0.3896106627407,0.571422057288808,-0.23846038681012,0.144061871801004,0.111417376935056,-0.05456883858928,-0.3442201535667809,0
112632,72735.0,1.23898835373643,0.197110645978605,0.624084966097549,0.92456954199555,-0.259740065752946,-0.122296174581624,-0.230783556810911,-0.0383665211809003,0.284304260343933,-0.069950347337351,-0.997080664547502,0.384611321666619,1.06068395496481,-0.0941370951401789,1.27024337261536,0.70066602246419,-0.964378743166465,0.226673422890481,-0.186729043353338,-0.0278521518027098,-0.0985817603756326,-0.245998671502925,-0.0632165096440944,-0.45327251358381,0.455316314464209,-0.463798379943646,0.0513170191375179,0.0321650537966931,-0.3221393874971465,0
140602,83815.0,-0.969188470133125,0.126458474892571,1.7475331203355,-1.90832599435218,-0.696702633308852,0.208104414922729,-0.689301896175499,0.702904195296131,-1.52868796365456,-0.238613743165177,1.05715095672981,0.350797443516642,1.06634819696025,-0.231311419530961,-0.0846072497239134,1.71606409948886,-0.162026664815779,-0.66243817290588,-0.272737139570617,0.0782608248442641,0.594875757996045,1.43184511324183,-0.246925570925126,-0.242398510182708,0.0669364490694789,-0.170723598521182,-0.0067061108927777,0.0099934318804366,-0.2779778553578776,0
120130,75719.0,-1.91514632157651,0.756536133941453,1.646192385946,3.1130497457008,0.318621181918836,-0.933990738871149,0.217145691016295,0.38921958565158,-1.71357251511112,0.709930310026627,-0.276415129181224,-0.367413024969293,-0.28796714676097,0.749986295544149,1.29248309276928,-0.0027674660738234,0.357733384832647,-0.447694076318533,1.05942249800006,-0.0343457519103046,-0.478222035896644,-1.23985693016348,1.0802353136505,0.601012835998802,0.0939087256303615,-0.174424143511083,0.196994764742836,-0.0233589592844679,-0.353273267655331,0
223668,143475.0,-0.418538780761887,1.20031536836275,-0.664563785105061,-0.0129103976334619,0.240875092006261,-2.11096877419254,1.17618955744486,-0.046274539555605,-0.406130059843767,-0.534109850712434,-0.532030560518833,0.120842672997607,-1.0057653769778,1.09623773159157,-0.496199604481538,-1.23026285602538,0.473368301574099,-0.518945649225743,0.107748834066819,-0.17491602582653,0.349567103225495,1.12978981418757,-0.0634149972325244,0.966729062483053,-0.461540426247647,-0.206550830655421,0.329309734238878,0.214908348936275,-0.3460749379166302,0
28649,35097.0,-0.408123760456999,0.71812409782297,1.54041887111313,0.131454474605119,-0.658193761740475,-0.856370034885509,0.603371024164089,-0.462528653736096,0.566738773200566,0.227980388155408,-0.252911940325011,-0.0230184142813731,-0.657993132865994,-0.398932095067031,0.0084323555271065,-0.771189113927094,0.367141396884062,-0.775957352730519,0.989186395343964,-0.0601554307540228,-0.113990944384507,-0.158170217637125,0.20024862841958,0.959417916691574,-1.40521243270837,0.616676980139757,-0.537120461479759,-0.0151893103004189,-0.2779336938257383,0
74219,55473.0,1.07008873359878,-1.94284352553088,0.786723413872944,-0.879527407425982,-2.21357618773747,-0.139357320120403,-1.25104077670256,0.10754265467348,-1.12174111693777,1.30481162441149,0.548349696120117,-0.320351274673089,-0.9243178088747,-0.562862345554797,-1.90757069033542,-0.922537571818554,1.04091760494451,0.272150192363139,0.450586135069831,-0.0775563257712238,-0.13291618675296,-0.156869871004139,-0.160866012808527,0.530748212118733,0.369453854266269,-0.134653208984168,0.0214200604067187,0.04019392068851,0.4355400194162894,0
117696,74773.0,-0.28324351984852,0.244664027693254,2.32407818075759,0.0656787315165429,-0.488545285124565,0.230974267754979,0.0941789851676337,-0.253409607877424,-0.765206356441415,1.20847935230694,-0.337391340115367,-0.426680324473138,0.492621262111634,-0.655161022791221,1.62689562606073,-1.79012964410176,-0.107057197212915,1.28868681209164,-0.913286852684413,-0.162502175770441,-0.310457342837001,0.103964932388918,0.048055698828919,0.027249571605654,-0.776338866137961,-0.4587035162803,0.0536537283047333,-0.207923264863435,-0.32094702612938614,0
90698,63130.0,1.27622005731904,0.0301260281162605,-0.817777572886976,-0.0736637667869754,1.97183800833644,3.50053823109046,-0.665354433441177,0.893354165407405,0.0547510892028923,0.0250395231180809,-0.104406622492963,0.112780308804117,0.0682500595166479,0.362602220556685,1.35345657065077,0.698505892028154,-1.05066890180938,0.247908402956099,0.0060074681742574,-0.0156464906509397,-0.247846434893286,-0.858562084460658,0.0810828164921314,0.954254453444817,0.461027968234779,-0.607368538722547,0.0404959240113594,0.0270892799138594,-0.3878075857882392,0
4008,3647.0,1.11648384039877,0.0996146993896847,0.662295947942192,0.820046861986265,0.0012629583486519,0.61248721945146,-0.348052741550544,0.182749783748921,1.40759655902695,-0.495823339854865,2.5190864160283,-0.908808500117164,1.96710537911785,1.52015661873136,-1.19683212174694,-0.730044434352127,1.04832207865239,-0.912389959885769,-0.420704932741766,-0.196575854803588,-0.272681821535063,-0.284372783397783,0.0721092143736355,-0.290205075296753,0.27213166193907,0.27098876637079,-0.0154125471036986,-0.0103699541804792,-0.3839213709599836,0
166038,117822.0,1.93741082163798,-0.471326058363847,-0.503318829285846,0.164891708284017,-0.525400562114575,-0.0990270217106314,-0.700853665838932,0.170229338784564,1.23683655442795,-0.0194663501326137,0.757283033923955,0.639599998698357,-0.784021954950532,0.371636957805862,0.503871328765828,0.413340056376191,-0.881567406178039,0.998289681151631,-0.0409256013056897,-0.224953777385617,0.271966225867633,0.841369136306992,0.152044398176465,0.741583136615766,-0.113095770396966,-0.616156811547037,0.0428431693282162,-0.0351718724742798,-0.3143669578406351,0
4645,4023.0,-0.661589139342268,0.60526597184837,2.16381312611716,0.447595042081949,-0.365014847545057,-0.331684415628025,0.0919392289401524,0.0675585857846056,1.66854754208111,-0.834257976730539,-0.0591268128163607,-2.61809278549293,1.22181337168071,1.06911441277579,-0.855179354547372,-0.162861456484401,0.653983763489784,0.333651391133406,-0.115461230996289,0.115554782982928,-0.0113464585908585,0.434570335857599,-0.1318254526916,0.385749855903966,-0.1347005245483,0.41694524579614,0.321971628112751,0.1928463666824,-0.2558970892882432,0
140654,83850.0,-7.16787860478131,4.40665280705537,-0.562771197907911,-0.0247341016899266,-3.77174696569916,0.552545862544109,-2.05031660740904,1.10104167723514,3.76922556046858,6.54003878970902,-1.75369805477045,0.38077242491482,-0.559306959039704,-1.71671399122465,-1.0456230119854,-2.55743308546252,1.40015858963652,1.14169222085506,-0.0192554070418576,1.72954749520727,-0.401288186184479,-1.15680433873122,0.233003469117678,0.285529440113919,1.52315567552117,0.0393016639854087,2.27967964802143,1.82555678209508,-0.16752986347756615,0
175152,122217.0,2.07335853507744,-0.566861447649875,-0.65713194591692,-0.328797752624192,-1.27204080890831,-1.61618206729415,-0.79622925106223,-0.285175596271106,-0.133259686790003,0.0550799460949817,0.614820317717443,0.0159794261397908,0.918263088504987,-2.2321451255538,0.165795591735816,1.36012927275757,1.64987033874975,-0.8555531167128,-0.142272788443962,0.0613798721559529,0.309168998853112,1.02428692536115,0.202564846909305,0.857768754018678,-0.239204108476698,-0.148436707424403,0.0358761360358849,-5.81482017814883e-05,-0.30023526755606905,0
168605,119303.0,1.96964976295435,-1.70616914912605,-1.59995168046616,-1.42230514531963,-1.17394103446074,-1.37525514833517,-0.317866002266437,-0.483912466500683,-1.70278083306518,1.58864111333712,-0.767572233957964,-1.04290036173502,0.0145916701174422,0.144776436952788,0.201976277265691,-0.667769560940841,0.548505820368269,-0.428635666115857,-0.223449751805112,-0.0995477830559353,-0.196920620060251,-0.588533369307286,0.143287686745458,-0.0605524879979311,-0.275982433015781,-0.328435661878181,-0.0573968970917746,-0.0260383216798393,0.5037254250393205,0
215882,140261.0,1.97142807036562,-0.2176920770975,-2.97822561074547,0.268918655455235,1.02114729549308,-1.26004449104924,1.16949797842611,-0.623782148901816,0.234308709585101,0.0403498839103297,-1.82957334471532,-0.461180977685846,-0.730634037399633,1.00233058555454,0.0397424397162921,-0.690111976829672,-0.430785055316136,-0.0788958434970277,0.449745098972348,-0.0379646895346878,0.291123740695039,0.760615305910127,-0.448659141438588,-0.936398030006857,0.897540605656463,0.173993593757981,-0.105942583890473,-0.0758294553143885,0.17322051850903236,0
100131,67422.0,1.202751602075,0.217414608742614,0.62302619797484,0.551504152558858,-0.506489283028865,-0.780843551161065,-0.0243157239079096,-0.0817846482626077,-0.255674145457015,0.0975241143678869,1.69602988631454,1.22023431605542,0.372945226717837,0.412713340301418,0.296908597624218,0.431273204861118,-0.609643211830158,-0.135476788450268,0.0923119884210503,-0.077002343046058,-0.190140913764008,-0.579809261175742,0.146989573640163,0.535244772830207,0.166037757687631,0.0638478066203823,-0.0314769299142341,0.0113291626298992,-0.3795935408103352,0
